admin2,indicator,choice,bfa_2020,choice_key
nahouri,access_to_soap,non,0.1264465364079431,access_to_soapnon
nahouri,access_to_soap,oui,0.8735534635920569,access_to_soapoui
nahouri,critical_handwashing_times,nsp,0,critical_handwashing_timesnsp
nahouri,critical_handwashing_times,autre,0,critical_handwashing_timesautre
nahouri,critical_handwashing_times,ablution,0.3527378108314538,critical_handwashing_timesablution
nahouri,critical_handwashing_times,retour_champ,0.1946796403215249,critical_handwashing_timesretour_champ
nahouri,critical_handwashing_times,avant_sein,0.09984473801556756,critical_handwashing_timesavant_sein
nahouri,critical_handwashing_times,apres_netto,0.09984473801556756,critical_handwashing_timesapres_netto
nahouri,critical_handwashing_times,avant_prepare,0.3527378108314538,critical_handwashing_timesavant_prepare
nahouri,critical_handwashing_times,avant_manger,0.9683883658980142,critical_handwashing_timesavant_manger
nahouri,critical_handwashing_times,apres_toilette,0.5840389209645747,critical_handwashing_timesapres_toilette
nahouri,critical_handwashing_times,aucun,0,critical_handwashing_timesaucun
nahouri,diarrhea_rate_hh_2w,NA,0.1938555258928407,diarrhea_rate_hh_2wNA
nahouri,distance_to_water_source,eau_concession,0.18966980461191463,distance_to_water_sourceeau_concession
nahouri,distance_to_water_source,entre_16_30mn,0.22629127442351066,distance_to_water_sourceentre_16_30mn
nahouri,distance_to_water_source,entre_31_45mn,0.09984473801556756,distance_to_water_sourceentre_31_45mn
nahouri,distance_to_water_source,entre_5_15mn,0.09984473801556756,distance_to_water_sourceentre_5_15mn
nahouri,distance_to_water_source,plus_46mn,0.38434944493343953,distance_to_water_sourceplus_46mn
nahouri,fcs_score,acceptable,0.7329558919829949,fcs_scoreacceptable
nahouri,fcs_score,limite,0.10353595199244217,fcs_scorelimite
nahouri,fcs_score,pauvre,0.16350815602456298,fcs_scorepauvre
nahouri,gbv_30days,NA,0,gbv_30daysNA
nahouri,hhs_score,NA,0.7420970914745036,hhs_scoreNA
nahouri,hhs_thresholds,faim_moderee,0.25790290852549647,hhs_thresholdsfaim_moderee
nahouri,hhs_thresholds,peu_pasFaim,0.7420970914745035,hhs_thresholdspeu_pasFaim
nahouri,lcsi_score,crisis,0.3893592806430498,lcsi_scorecrisis
nahouri,lcsi_score,none,0.3527378108314538,lcsi_scorenone
nahouri,lcsi_score,stress,0.25790290852549647,lcsi_scorestress
nahouri,livelihoods_change_pratique_agri,non,0.21443617329390408,livelihoods_change_pratique_agrinon
nahouri,livelihoods_change_pratique_agri,non_applicable,0.21443617329390408,livelihoods_change_pratique_agrinon_applicable
nahouri,livelihoods_change_pratique_agri,oui,0.5711276534121918,livelihoods_change_pratique_agrioui
nahouri,livelihoods_change_pratique_agri_prob,acces_terre finance,0.2,livelihoods_change_pratique_agri_probacces_terre finance
nahouri,livelihoods_change_pratique_agri_prob,finance main_oeuvre,0.2,livelihoods_change_pratique_agri_probfinance main_oeuvre
nahouri,livelihoods_change_pratique_agri_prob,main_oeuvre finance,0.2,livelihoods_change_pratique_agri_probmain_oeuvre finance
nahouri,livelihoods_change_pratique_agri_prob,main_oeuvre finance semence,0.2,livelihoods_change_pratique_agri_probmain_oeuvre finance semence
nahouri,livelihoods_change_pratique_agri_prob,main_oeuvre finance sol_pauvre,0.2,livelihoods_change_pratique_agri_probmain_oeuvre finance sol_pauvre
nahouri,location_sanitation_facility,dal_precis,0.09984473801556756,location_sanitation_facilitydal_precis
nahouri,location_sanitation_facility,dal_zonep,0.25790290852549647,location_sanitation_facilitydal_zonep
nahouri,location_sanitation_facility,dal_zonep_am,0.13145637211755334,location_sanitation_facilitydal_zonep_am
nahouri,location_sanitation_facility,lat_prive,0.3527378108314538,location_sanitation_facilitylat_prive
nahouri,location_sanitation_facility,lat_privep,0.06322326820397155,location_sanitation_facilitylat_privep
nahouri,location_sanitation_facility,lat_publiq,0.09483490230595731,location_sanitation_facilitylat_publiq
nahouri,open_defecation,NA,0.48920401865861735,open_defecationNA
nahouri,prob_access_water,attente_longue,0.5,prob_access_waterattente_longue
nahouri,prob_access_water,distance_eau,0.5,prob_access_waterdistance_eau
nahouri,rcsi_score,NA,3.8751060834363815,rcsi_scoreNA
nahouri,rcsi_thresholds,high,0.031611634101985774,rcsi_thresholdshigh
nahouri,rcsi_thresholds,low,0.2212814387139004,rcsi_thresholdslow
nahouri,rcsi_thresholds,medium,0.22629127442351066,rcsi_thresholdsmedium
nahouri,rcsi_thresholds,no_coping,0.5208156527606032,rcsi_thresholdsno_coping
nahouri,sanitation_facility_sharing,ind,0.4950960501916498,sanitation_facility_sharingind
nahouri,sanitation_facility_sharing,lat_com_20,0.5049039498083503,sanitation_facility_sharinglat_com_20
nahouri,sufficiency_of_water,insuffisant,0.2212814387139004,sufficiency_of_waterinsuffisant
nahouri,sufficiency_of_water,juste_suffisant,0.2313011101331209,sufficiency_of_waterjuste_suffisant
nahouri,sufficiency_of_water,pas_suffisant,0.031611634101985774,sufficiency_of_waterpas_suffisant
nahouri,sufficiency_of_water,suffisant,0.5158058170509929,sufficiency_of_watersuffisant
nahouri,time_going_water_source,eau_concession,0.18966980461191463,time_going_water_sourceeau_concession
nahouri,time_going_water_source,entre_16_30mn,0.1264465364079431,time_going_water_sourceentre_16_30mn
nahouri,time_going_water_source,entre_31_45mn,0.09483490230595731,time_going_water_sourceentre_31_45mn
nahouri,time_going_water_source,entre_5_15mn,0.29452437833709244,time_going_water_sourceentre_5_15mn
nahouri,time_going_water_source,moins_5mn,0.2313011101331209,time_going_water_sourcemoins_5mn
