admin2,indicator,choice,bfa_2020,choice_key
zoundweogo,access_to_soap,non,0.2746231008222939,access_to_soapnon
zoundweogo,access_to_soap,oui,0.7253768991777061,access_to_soapoui
zoundweogo,critical_handwashing_times,nsp,0,critical_handwashing_timesnsp
zoundweogo,critical_handwashing_times,autre,0,critical_handwashing_timesautre
zoundweogo,critical_handwashing_times,ablution,0.3689439123650672,critical_handwashing_timesablution
zoundweogo,critical_handwashing_times,retour_champ,0.25185726232599726,critical_handwashing_timesretour_champ
zoundweogo,critical_handwashing_times,avant_sein,0.028788432353548124,critical_handwashing_timesavant_sein
zoundweogo,critical_handwashing_times,apres_netto,0.01919228823569875,critical_handwashing_timesapres_netto
zoundweogo,critical_handwashing_times,avant_prepare,0.3080651490018625,critical_handwashing_timesavant_prepare
zoundweogo,critical_handwashing_times,avant_manger,1,critical_handwashing_timesavant_manger
zoundweogo,critical_handwashing_times,apres_toilette,0.42838630674760286,critical_handwashing_timesapres_toilette
zoundweogo,critical_handwashing_times,aucun,0,critical_handwashing_timesaucun
zoundweogo,diarrhea_rate_hh_2w,NA,0.18715516184156808,diarrhea_rate_hh_2wNA
zoundweogo,distance_to_water_source,eau_concession,0.0383845764713975,distance_to_water_sourceeau_concession
zoundweogo,distance_to_water_source,entre_16_30mn,0.3331239418497265,distance_to_water_sourceentre_16_30mn
zoundweogo,distance_to_water_source,entre_31_45mn,0.14481933808840583,distance_to_water_sourceentre_31_45mn
zoundweogo,distance_to_water_source,entre_5_15mn,0.13314161890455944,distance_to_water_sourceentre_5_15mn
zoundweogo,distance_to_water_source,plus_46mn,0.3505305246859107,distance_to_water_sourceplus_46mn
zoundweogo,fcs_score,acceptable,0.6098876727769523,fcs_scoreacceptable
zoundweogo,fcs_score,limite,0.23531030084774437,fcs_scorelimite
zoundweogo,fcs_score,pauvre,0.15480202637530321,fcs_scorepauvre
zoundweogo,gbv_30days,NA,0,gbv_30daysNA
zoundweogo,hhs_score,NA,0.7033057838700271,hhs_scoreNA
zoundweogo,hhs_thresholds,faim_moderee,0.22885057957464006,hhs_thresholdsfaim_moderee
zoundweogo,hhs_thresholds,peu_pasFaim,0.7711494204253599,hhs_thresholdspeu_pasFaim
zoundweogo,lcsi_score,crisis,0.49271851767973335,lcsi_scorecrisis
zoundweogo,lcsi_score,none,0.18657736364518518,lcsi_scorenone
zoundweogo,lcsi_score,stress,0.3207041186750815,lcsi_scorestress
zoundweogo,livelihoods_change_pratique_agri,non,0.28558978348438807,livelihoods_change_pratique_agrinon
zoundweogo,livelihoods_change_pratique_agri,non_applicable,0.044079955554122655,livelihoods_change_pratique_agrinon_applicable
zoundweogo,livelihoods_change_pratique_agri,oui,0.6703302609614892,livelihoods_change_pratique_agrioui
zoundweogo,livelihoods_change_pratique_agri_prob,acces_terre,0.12648938582922972,livelihoods_change_pratique_agri_probacces_terre
zoundweogo,livelihoods_change_pratique_agri_prob,cultive,0.10289806826261418,livelihoods_change_pratique_agri_probcultive
zoundweogo,livelihoods_change_pratique_agri_prob,finance,0.05144903413130709,livelihoods_change_pratique_agri_probfinance
zoundweogo,livelihoods_change_pratique_agri_prob,finance insuff_pluie main_oeuvre,0.05144903413130709,livelihoods_change_pratique_agri_probfinance insuff_pluie main_oeuvre
zoundweogo,livelihoods_change_pratique_agri_prob,finance sol_pauvre,0.05144903413130709,livelihoods_change_pratique_agri_probfinance sol_pauvre
zoundweogo,livelihoods_change_pratique_agri_prob,main_oeuvre,0.15661576781002473,livelihoods_change_pratique_agri_probmain_oeuvre
zoundweogo,livelihoods_change_pratique_agri_prob,semence,0.12648938582922972,livelihoods_change_pratique_agri_probsemence
zoundweogo,livelihoods_change_pratique_agri_prob,semence main_oeuvre insuff_pluie,0.16658014493749018,livelihoods_change_pratique_agri_probsemence main_oeuvre insuff_pluie
zoundweogo,livelihoods_change_pratique_agri_prob,sol_pauvre main_oeuvre finance,0.16658014493749018,livelihoods_change_pratique_agri_probsol_pauvre main_oeuvre finance
zoundweogo,location_sanitation_facility,dal_precis,0.09289151275772253,location_sanitation_facilitydal_precis
zoundweogo,location_sanitation_facility,dal_zonep,0.1589727487469953,location_sanitation_facilitydal_zonep
zoundweogo,location_sanitation_facility,dal_zonep_am,0.04008745334827614,location_sanitation_facilitydal_zonep_am
zoundweogo,location_sanitation_facility,lat_prive,0.3870725148674351,location_sanitation_facilitylat_prive
zoundweogo,location_sanitation_facility,lat_privep,0.052804059409446394,location_sanitation_facilitylat_privep
zoundweogo,location_sanitation_facility,lat_publiq,0.26817171087012454,location_sanitation_facilitylat_publiq
zoundweogo,open_defecation,NA,0.291951714852994,open_defecationNA
zoundweogo,prob_access_water,attente_longue,0.4555787859931793,prob_access_waterattente_longue
zoundweogo,prob_access_water,pas_resc_eau,0.15483686307366795,prob_access_waterpas_resc_eau
zoundweogo,prob_access_water,qualite_eau,0.3895843509331528,prob_access_waterqualite_eau
zoundweogo,rcsi_score,NA,5.361007678754028,rcsi_scoreNA
zoundweogo,rcsi_thresholds,high,0.18362706031279352,rcsi_thresholdshigh
zoundweogo,rcsi_thresholds,low,0.1627263158751861,rcsi_thresholdslow
zoundweogo,rcsi_thresholds,medium,0.054662589906165196,rcsi_thresholdsmedium
zoundweogo,rcsi_thresholds,no_coping,0.5989840339058552,rcsi_thresholdsno_coping
zoundweogo,sanitation_facility_sharing,ind,0.3149509736137746,sanitation_facility_sharingind
zoundweogo,sanitation_facility_sharing,lat_com_20,0.6850490263862254,sanitation_facility_sharinglat_com_20
zoundweogo,sufficiency_of_water,insuffisant,0.1575902499616157,sufficiency_of_waterinsuffisant
zoundweogo,sufficiency_of_water,juste_suffisant,0.1618931095066042,sufficiency_of_waterjuste_suffisant
zoundweogo,sufficiency_of_water,pas_suffisant,0.031070108603257103,sufficiency_of_waterpas_suffisant
zoundweogo,sufficiency_of_water,suffisant,0.649446531928523,sufficiency_of_watersuffisant
zoundweogo,time_going_water_source,eau_concession,0.0383845764713975,time_going_water_sourceeau_concession
zoundweogo,time_going_water_source,entre_16_30mn,0.0667573688843239,time_going_water_sourceentre_16_30mn
zoundweogo,time_going_water_source,entre_31_45mn,0.031070108603257103,time_going_water_sourceentre_31_45mn
zoundweogo,time_going_water_source,entre_5_15mn,0.5156891718996299,time_going_water_sourceentre_5_15mn
zoundweogo,time_going_water_source,moins_5mn,0.3480987741413916,time_going_water_sourcemoins_5mn
zoundweogo,time_queing_water_source,eau_concession,0.0383845764713975,time_queing_water_sourceeau_concession
zoundweogo,time_queing_water_source,entre_16_30mn,0.17588944669166293,time_queing_water_sourceentre_16_30mn
zoundweogo,time_queing_water_source,entre_31_45mn,0.07905782837122458,time_queing_water_sourceentre_31_45mn
zoundweogo,time_queing_water_source,entre_5_15mn,0.25458594093430537,time_queing_water_sourceentre_5_15mn
zoundweogo,time_queing_water_source,moins_5mn,0.24274972842323767,time_queing_water_sourcemoins_5mn
zoundweogo,time_queing_water_source,plus_46mn,0.20933247910817196,time_queing_water_sourceplus_46mn
zoundweogo,total_income,0_10000,0.36163149544266354,total_income0_10000
zoundweogo,total_income,10000_25000,0.3825878841374928,total_income10000_25000
zoundweogo,total_income,25000_50000,0.12563984230260689,total_income25000_50000
zoundweogo,total_income,50000_3e+06,0.13014077811723684,total_income50000_3e+06
zoundweogo,type_handwashing_fac,bouilloire,0.6838531478656587,type_handwashing_facbouilloire
zoundweogo,type_handwashing_fac,pas_dispositif,0.30655070801649204,type_handwashing_facpas_dispositif
zoundweogo,type_handwashing_fac,seau_rob,0.009596144117849375,type_handwashing_facseau_rob
zoundweogo,type_livelihoods,agri,0.8677601333376319,type_livelihoodsagri
zoundweogo,type_livelihoods,argent,0.014693318518040885,type_livelihoodsargent
zoundweogo,type_livelihoods,aucun,0.02938663703608177,type_livelihoodsaucun
zoundweogo,type_livelihoods,fonctionnaire,0.05877327407216354,type_livelihoodsfonctionnaire
zoundweogo,type_livelihoods,petit_com,0.014693318518040885,type_livelihoodspetit_com
zoundweogo,type_livelihoods,petit_metier,0.014693318518040885,type_livelihoodspetit_metier
zoundweogo,type_of_sanitation_facility,dal,0.291951714852994,type_of_sanitation_facilitydal
zoundweogo,type_of_sanitation_facility,lat_NA,0.009596144117849375,type_of_sanitation_facilitylat_NA
zoundweogo,type_of_sanitation_facility,lat_non,0.2736267350215034,type_of_sanitation_facilitylat_non
zoundweogo,type_of_sanitation_facility,lat_oui,0.4248254060076533,type_of_sanitation_facilitylat_oui
zoundweogo,water_source,borne_fontaine,0.1761494330124445,water_sourceborne_fontaine
zoundweogo,water_source,eau _robi_conce,0.0383845764713975,water_sourceeau _robi_conce
zoundweogo,water_source,pmh,0.7522773650954006,water_sourcepmh
zoundweogo,water_source,poste_auto,0.009596144117849375,water_sourceposte_auto
zoundweogo,water_source,puit_protege,0.023592481302908093,water_sourcepuit_protege
