x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
-0.5795247395,12.4475288347,2000-01-01,0,5.099978,0,0,17.0653229549,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-02,0,5.235717,0,0,16.5270735708,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-03,0,4.724899,0,0,14.1143462149,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-04,0,5.147261,0,0,13.5818742688,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-05,0,4.95041,0,0,13.0622708468,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-06,0,5.023757,0,0,14.4457319504,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-07,0,4.949173,0,0,13.9262134907,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-08,0,5.297899,0,0,13.3838989863,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-09,0,5.662135,0,0,12.817775425,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-10,0,5.312321,0,0,12.2745197995,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-11,0,5.55067,0,0,11.7156833912,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-12,0,5.281283,0,0,11.1744603259,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-13,0,5.519395,0,0,10.6176695489,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-14,0,5.410741,0,0,10.0679763935,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-15,0,5.478898,0,0,9.51383251966,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-16,0,5.499755,0,0,8.95832924861,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-17,0,5.515905,0,0,8.40176721631,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-18,0,5.632619,0,0,7.83757164611,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-19,0,5.577758,0,0,7.27697063571,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-20,0,5.6092,0,0,6.71431092289,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-21,0,5.59887,0,0,6.15232568019,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-22,0,5.777663,0,0,5.57865615748,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-23,0,5.699322,0,0,5.01010659504,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-24,0,5.738764,0,0,4.43897875288,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-25,0,5.528634,0,0,3.88158474338,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-26,0,5.602702,0,0,3.31934984217,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-27,0,5.794369,0,0,2.74458822684,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-28,0,5.72842,0,0,2.17413681548,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-29,0,5.326901,0,0,1.62992699776,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-30,0,5.819273,0,0,1.05353802717,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-01-31,0,6.020842,0,0,0.463974929579,Near-Dry,152.925994873
-0.5795247395,12.4475288347,2000-02-01,0,6.059682,0,0,0,Seasonally-Dry,152.925994873
-0.5795247395,12.4475288347,2000-02-02,0,6.233844,0,0,0,Seasonally-Dry,152.925994873
-0.5795247395,12.4475288347,2000-02-03,0,6.215205,0,0,0,Seasonally-Dry,152.925994873
-0.5795247395,12.4475288347,2000-02-04,0,6.28172,0,0,0,Seasonally-Dry,152.925994873
-0.5795247395,12.4475288347,2000-02-05,0,6.134837,0,0,0,Seasonally-Dry,152.925994873
