x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
0.1785450616,14.0614892654,2000-01-01,0,5.490083,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-02,0,5.63667,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-03,0,4.861349,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-04,0,5.447878,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-05,0,5.450594,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-06,0,5.55219,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-07,0,5.606227,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-08,0,5.81561,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-09,0,5.7483,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-10,0,5.891406,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-11,0,5.722063,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-12,0,5.640582,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-13,0,6.052902,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-14,0,5.861231,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-15,0,6.003303,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-16,0,5.947439,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-17,0,5.879288,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-18,0,6.083579,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-19,0,6.274583,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-20,0,5.933012,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-21,0,5.936684,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-22,0,6.247857,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-23,0,5.962224,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-24,1.913669,6.033826,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-25,0,6.149495,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-26,0,6.128753,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-27,0,6.44314,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-28,0,6.652309,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-29,0,5.733578,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-30,0,6.191671,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-01-31,0,6.548706,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-01,0,6.571774,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-02,0,6.743209,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-03,0,6.599475,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-04,0,6.930586,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-05,0,6.700335,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-06,0,6.260887,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-07,0,6.120456,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-08,0,6.835234,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-09,0,6.580815,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-10,0,6.787486,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-11,0,7.011822,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-12,0,6.881554,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-13,0,7.017925,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-14,0,6.371806,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-15,0,6.333172,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-16,0,6.853185,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-17,0,6.460776,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-18,0,6.24427,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-19,0,6.347204,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-20,0,6.69321,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-21,0,7.230801,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-22,0,7.520267,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-23,0,7.385783,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-24,0,7.255799,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-25,0,7.660093,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-26,0,7.096332,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-27,0,7.080782,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-02-28,0,7.084952,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-01,0,7.005505,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-02,0,7.27486,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-03,0,7.206228,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-04,0,7.721004,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-05,0,7.56115,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-06,0,7.597786,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-07,0,7.55393,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-08,0,7.195559,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-09,0,6.990874,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-10,0,7.129455,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-11,0,7.125423,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-12,0,7.12681,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-13,0,7.64271,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-14,0,6.907749,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-15,0,7.314313,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-16,0,7.838733,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-17,0,7.908441,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-18,0,7.732082,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-19,0,7.66369,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-20,0,7.004017,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-21,0.1978417,7.495789,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-22,0,6.834574,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-23,0,7.139332,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-24,0,7.722173,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-25,0,7.829237,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-26,0.5071942,8.566317,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-27,0,8.211144,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-28,0,7.803628,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-29,0,7.321503,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-30,0,7.672573,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-03-31,0,7.895429,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-01,0,8.602315,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-02,0,8.715797,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-03,0,9.084767,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-04,5.197842,8.88333,0.006856264,0.531017475812,0,Good,40.6147003174
0.1785450616,14.0614892654,2000-04-05,0.1978417,8.484134,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-06,0,7.432486,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-07,0,8.146238,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-08,0,8.416721,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-09,0,9.068026,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-10,0,7.966571,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-11,0,8.029829,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-12,0,7.880883,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-13,0,8.6264,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-14,0,7.988061,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-15,0,8.464077,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-16,0,8.371801,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-17,0,7.553177,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-18,0,8.084432,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-19,0,7.661006,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-20,0,7.597005,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-21,0,7.574127,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-22,0,7.704907,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-23,0,8.556888,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-24,0,8.441989,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-25,0,8.136616,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-26,0,7.748727,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-27,0,7.821506,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-28,0,7.65639,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-29,0,7.895706,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-04-30,5.140288,7.549273,0.007982822,0.618269364817,0,Good,40.6147003174
0.1785450616,14.0614892654,2000-05-01,0,7.71233,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-02,0,7.703829,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-03,0,7.227188,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-04,0,7.379555,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-05,0,8.098064,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-06,0,7.849933,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-07,0,7.368644,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-08,0,7.908547,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-09,0,8.132273,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-10,0,8.430653,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-11,0,7.682801,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-12,0,7.965109,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-13,0,8.6117,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-14,0,8.140148,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-15,0,7.806972,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-16,0.9280575,7.709225,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-17,1,7.709485,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-18,0,8.110394,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-19,0,7.2857,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-20,0,7.619848,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-21,0,7.405594,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-22,0,7.185821,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-23,0,7.692747,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-24,0,7.902351,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-25,0,7.249308,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-26,0,7.69677,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-27,0,7.377882,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-28,0,7.383119,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-29,0,7.686865,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-30,0,7.872771,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-05-31,0,7.148452,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-06-01,5.535971,7.47763,0.009481009,0.734303910604,0,Good,40.6147003174
0.1785450616,14.0614892654,2000-06-02,1,7.027098,0.003059175,0.236933027458,0,Good,40.6147003174
0.1785450616,14.0614892654,2000-06-03,0,6.874948,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-06-04,0,6.824697,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-06-05,0.08633093,6.746989,0,0,0.281208,Near-Dry,40.6147003174
0.1785450616,14.0614892654,2000-06-06,2.363309,6.729236,0,0,0,Seasonally-Dry,40.6147003174
0.1785450616,14.0614892654,2000-06-07,0,7.461409,0,0,0,Seasonally-Dry,40.6147003174
