x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
-0.0623032834,12.6717628978,2000-01-01,0,5.196942,0,0,27.3564528791,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-02,0,5.363765,0,0,26.8851166563,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-03,0,4.750024,0,0,18.0373088109,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-04,0,5.226624,0,0,17.5736987648,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-05,0,5.058662,0,0,17.119561879,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-06,0,5.159914,0,0,25.0707782024,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-07,0,5.139223,0,0,24.6120991588,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-08,0,5.448222,0,0,24.1360009963,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-09,0,5.669824,0,0,23.647420353,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-10,0,5.450177,0,0,23.1712151174,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-11,0,5.644572,0,0,22.6840602383,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-12,0,5.341371,0,0,22.2139863521,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-13,0,5.645037,0,0,21.7268032958,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-14,0,5.5683,0,0,21.2439426155,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-15,0,5.632821,0,0,20.7574470819,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-16,0,5.606742,0,0,20.2724167604,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-17,0,5.626054,0,0,19.7863044362,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-18,0,5.755859,0,0,19.2928716863,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-19,0,5.72892,0,0,18.800960503,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-20,0,5.747512,0,0,18.3080011293,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-21,0,5.692105,0,0,17.8181637848,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-22,0,5.879643,0,0,17.3177543707,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-23,0,5.800855,0,0,16.8217913121,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-24,0,5.879978,0,0,16.3213649917,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-25,0,5.69941,0,0,15.8311162606,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-26,0,5.804805,0,0,15.3349277848,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-27,0,6.036201,0,0,14.8256989203,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-28,0,6.057773,0,0,14.3152528026,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-29,0,5.414185,0,0,13.8410763223,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-30,0,5.965465,0,0,13.3358373434,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-01-31,0,6.169132,0,0,12.819113355,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-01,0,6.160787,0,0,12.3028627429,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-02,0,6.411787,0,0,11.772472833,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-03,0,6.296813,0,0,11.2485523985,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-04,0,6.442409,0,0,10.7164324112,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-05,0,6.197562,0,0,10.1981135956,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-06,0,5.885633,0,0,9.69736605565,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-07,0,5.789666,0,0,9.20203416537,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-08,0,6.317714,0,0,8.67694156114,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-09,0,6.171332,0,0,8.1480996854,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-10,0,6.33636,0,0,7.3522373331,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-11,0,6.543404,0,0,6.52693815456,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-12,0,6.374845,0,0,5.70079087977,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-13,0,6.410165,0,0,4.85772925484,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-14,0,5.988221,0,0,4.03825870886,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-15,0,5.977584,0,0,3.20536338129,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-16,0,6.17468,0,0,2.33994193809,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-17,0,5.89518,0,0,1.48590903033,Near-Dry,13.9786996841
-0.0623032834,12.6717628978,2000-02-18,0,5.938017,0,0,0.612834725878,Near-Dry,13.9786996841
