x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
-0.9562817245,13.3429458874,2000-01-01,0,5.05824,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-02,0,5.199474,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-03,0,4.739727,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-04,0,5.090504,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-05,0,4.928328,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-06,0,4.949453,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-07,0,5.013985,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-08,0,5.344278,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-09,0,5.583529,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-10,0,5.404316,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-11,0,5.484877,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-12,0,5.095511,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-13,0,5.59042,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-14,0,5.491662,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-15,0,5.490538,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-16,0,5.573929,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-17,0,5.51578,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-18,0,5.605113,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-19,0,5.84752,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-20,0,5.518314,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-21,0,5.531879,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-22,0,5.906342,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-23,0,5.764083,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-24,2,5.809702,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-25,0,5.663078,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-26,0,5.634141,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-27,0,5.976676,0,0,0,Seasonally-Dry,48.0032997131
-0.9562817245,13.3429458874,2000-01-28,0,6.062385,0,0,0,Seasonally-Dry,48.0032997131
