x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
-0.3380876767,14.6448602748,2000-01-01,0,5.583429,0,0,54.6587,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-02,0,5.666529,0,0,54.22535,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-03,0,4.936247,0,0,53.73575,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-04,0,5.518781,0,0,53.30985,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-05,0,5.528195,0,0,52.8834,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-06,0,5.575912,0,0,52.5474,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-07,0,5.628886,0,0,52.11595,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-08,0,5.899587,0,0,51.67095,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-09,0,5.948472,0,0,51.22355,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-10,0,5.963045,0,0,50.7754,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-11,0,5.976964,0,0,50.32655,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-12,0,5.746031,0,0,49.88925,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-13,0,6.126389,0,0,49.43293,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-14,0,5.942319,0,0,48.985815,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-15,0,6.078215,0,0,48.531905,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-16,0,6.050303,0,0,48.07939,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-17,0,6.040122,0,0,47.627385,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-18,0,6.087215,0,0,47.173025,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-19,0,6.238814,0,0,46.71108,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-20,0,6.036726,0,0,46.259245,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-21,0,6.07655,0,0,45.80542,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-22,0,6.246517,0,0,45.34309,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-23,0,6.010791,0,0,45.11357,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-24,1.243191,6.070736,0,0,44.66003,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-25,0,6.19137,0,0,44.20046,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-26,0,6.009572,0,0,43.74998,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-27,0,6.562615,0,0,43.27185,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-28,0,6.682226,0,0,42.78774,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-29,0,5.967736,0,0,42.33935,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-30,0,6.228341,0,0,41.877935,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-01-31,0,6.658427,0,0,41.39501,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-02-01,0,6.599708,0,0,40.915025,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-02-02,0,6.745063,0,0,40.427775,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-02-03,0,6.740362,0,0,39.940755,Near-Dry,621.5800170898
-0.3380876767,14.6448602748,2000-02-04,0,7.074977,0,0,39.43701,Near-Dry,621.5800170898
