x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
-2.4387009239,13.5861507404,2000-01-01,0,4.969396,0,0,4.72186258008,Near-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-02,0,5.017118,0,0,4.08049708482,Near-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-03,0,4.59355,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-04,0,5.022245,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-05,0,4.916212,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-06,0,5.004384,0,0,1.55760203135,Near-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-07,0,4.950062,0,0,0.921601301752,Near-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-08,0,5.266616,0,0,0.260276334231,Near-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-09,0.05283381,5.380954,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-10,0,5.250013,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-11,0,5.193905,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-12,0,5.06595,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-13,0,5.489846,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-14,0,5.416394,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-15,0,5.360883,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-16,0,5.320624,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-17,0,5.414035,0,0,0,Seasonally-Dry,107.7509994507
-2.4387009239,13.5861507404,2000-01-18,0,5.484098,0,0,0,Seasonally-Dry,107.7509994507
