x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
0.2937449414,13.9538286051,2000-01-01,0,5.512058,0,0,33.9862,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-02,0,5.658462,0,0,33.55328,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-03,0,4.879219,0,0,30.516625,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-04,0,5.466866,0,0,30.093285,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-05,0,5.47008,0,0,29.669785,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-06,0,5.573678,0,0,31.88379,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-07,0,5.625811,0,0,31.4525,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-08,0,5.83481,0,0,31.01076,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-09,0,5.767276,0,0,30.572395,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-10,0,5.907721,0,0,30.12701,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-11,0,5.745774,0,0,29.68972,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-12,0,5.666048,0,0,29.25642,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-13,0,6.077148,0,0,28.80256,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-14,0,5.884626,0,0,28.35833,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-15,0,6.026253,0,0,27.90702,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-16,0,5.969747,0,0,27.458535,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-17,0,5.908478,0,0,27.01311,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-18,0,6.107961,0,0,26.557715,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-19,0,6.29898,0,0,26.092765,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-20,0,5.956515,0,0,25.75657,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-21,0,5.961672,0,0,25.41423,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-22,0,6.271503,0,0,24.950655,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-23,0,5.985537,0,0,24.501375,Near-Dry,315.5639953613
0.2937449414,13.9538286051,2000-01-24,0.3381828,6.056507,0,0,24.04855,Near-Dry,315.5639953613
