x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
-0.0851656905,14.7025312478,2000-01-01,0,5.624074,0,0,8.8297664098,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-02,0,5.717841,0,0,8.2267590855,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-03,0,4.946637,0,0,4.93557403594,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-04,0,5.54808,0,0,4.34431296979,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-05,0,5.571193,0,0,3.81488057648,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-06,0,5.630352,0,0,5.89602949914,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-07,0,5.687894,0,0,5.29509793275,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-08,0,5.931617,0,0,4.67730783676,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-09,0,5.937336,0,0,4.05912278651,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-10,0,6.004247,0,0,3.43630895522,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-11,0,5.992055,0,0,2.8143389842,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-12,0,5.799973,0,0,2.20565427875,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-13,0,6.174669,0,0,1.57105268801,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-14,0,5.975491,0,0,0.95022815353,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-15,0,6.128744,0,0,0.318803419986,Near-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-16,0,6.095111,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-17,0,6.054009,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-18,0,6.155291,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-19,0,6.320063,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-20,0,6.065792,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-21,0,6.086276,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-22,0,6.294886,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-23,0,6.0314,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-24,0.4289526,6.08904,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-25,0,6.238875,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-26,0,6.090135,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-27,0,6.577625,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-28,0,6.735079,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-29,0,5.969123,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-30,0,6.264855,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-01-31,0,6.679265,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-01,0,6.65665,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-02,0,6.802022,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-03,0,6.758939,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-04,0,7.104429,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-05,0,6.859864,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-06,0,6.419835,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-07,0,6.302706,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-08,0,6.953319,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-09,0,6.676061,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-10,0,6.943353,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-11,0,7.087362,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-12,0,7.091005,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-13,0,7.174782,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-14,0,6.501686,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-15,0,6.472702,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-16,0,6.894245,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-17,0,6.694875,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-18,0,6.341277,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-19,0,6.541331,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-20,0,6.850951,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-21,0,7.498108,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-22,0,7.713192,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-23,0,7.612146,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-24,0,7.452179,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-25,0,7.734935,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-26,0,7.198519,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-27,0,7.269574,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-02-28,0,7.290264,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-01,0,7.069667,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-02,0,7.600378,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-03,0,7.510633,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-04,0,7.931135,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-05,0,7.821313,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-06,0,7.827924,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-07,0,7.734456,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-08,0,7.438817,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-09,0,7.194899,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-10,0,7.280935,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-11,0,7.28734,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-12,0,7.305776,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-13,0,7.545954,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-14,0,7.068361,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-15,0,7.470291,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-16,0,8.009253,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-17,0,8.153883,0,0,0,Seasonally-Dry,1276.3499755859
-0.0851656905,14.7025312478,2000-03-18,0,7.916201,0,0,0,Seasonally-Dry,1276.3499755859
