x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
-1.2037524157,13.7281381057,2000-01-01,0,5.118415,0,0,3.68837511199,Near-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-02,0,5.213336,0,0,2.95908678021,Near-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-03,0,4.712294,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-04,0,5.148963,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-05,0,5.046853,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-06,0,5.115747,0,0,0.1155877263,Near-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-07,0,5.150091,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-08,0,5.460098,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-09,0,5.683338,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-10,0,5.492911,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-11,0,5.468938,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-12,0,5.179606,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-13,0,5.645148,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-14,0,5.534795,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-15,0,5.558354,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-16,0,5.596821,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-17,0,5.568918,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-18,0,5.548508,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-19,0,5.848957,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-20,1,5.615512,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-21,0,5.724959,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-22,0,5.870794,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-23,0,5.71643,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-24,0.7384477,5.806447,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-25,0,5.783903,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-26,0,5.632357,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-27,0,6.127298,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-28,0,6.229367,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-29,0,5.292047,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-30,0,5.84615,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-01-31,0,6.247678,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-01,0,6.136661,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-02,0,6.313427,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-03,0,6.313622,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-04,0,6.577218,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-05,0,6.300271,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-06,0,5.95351,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-07,0,5.790212,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-08,0,6.402352,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-09,0,6.080884,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-10,0,6.252194,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-11,0,6.58902,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-12,0,6.416881,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-13,0,6.502,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-14,0,5.968004,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-15,0,5.838033,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-16,0,6.258944,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-17,0,5.874402,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-18,0,5.749135,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-19,0,5.961619,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-20,0,6.456909,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-21,0,6.929825,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-22,0,7.039493,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-23,0,7.05193,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-24,0,6.87998,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-25,0,7.150559,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-26,0,6.443581,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-27,0,6.824041,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-02-28,0,6.6897,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-01,0,6.561372,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-02,0,7.03081,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-03,0,6.885016,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-04,0,7.224015,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-05,0,7.219675,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-06,0,7.221932,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-07,0,7.149632,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-08,0,6.887177,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-09,0,6.537541,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-10,0,6.777979,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-11,0,6.803884,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-12,0,6.721304,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-13,0,6.945963,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-14,0,6.316433,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-15,0,6.671405,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-16,0,7.170726,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-17,0,7.251096,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-18,0,7.068153,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-19,0,7.295514,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-20,0,6.712615,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-21,0.2234186,7.054747,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-22,0,6.44106,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-23,0,6.615953,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-24,0,7.14788,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-25,0,7.265674,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-26,0,8.056905,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-27,1,7.647685,0,0,0,Seasonally-Dry,355.2879943848
-1.2037524157,13.7281381057,2000-03-28,0,7.25519,0,0,0,Seasonally-Dry,355.2879943848
