x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
-1.9388889994,13.3358679247,2000-01-01,0,5.023103,0,0,38.75595,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-02,0,5.07115,0,0,38.352395,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-03,0,4.660045,0,0,33.64073,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-04,0,5.069773,0,0,33.237245,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-05,0,4.951174,0,0,32.839685,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-06,0,5.020682,0,0,36.76731,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-07,0,4.998748,0,0,36.36737,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-08,0,5.332778,0,0,35.95073,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-09,0,5.494162,0,0,35.526025,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-10,0,5.342897,0,0,35.10888,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-11,0,5.293258,0,0,34.694215,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-12,0,5.101308,0,0,34.28915,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-13,0,5.553395,0,0,33.86148,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-14,0,5.465122,0,0,33.438225,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-15,0,5.412402,0,0,33.017605,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-16,0,5.429792,0,0,32.596115,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-17,0,5.505522,0,0,32.17084,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-18,0,5.514693,0,0,31.745105,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-19,0,5.678023,0,0,31.311205,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-20,0,5.470418,0,0,30.887685,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-21,0,5.653113,0,0,30.45503,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-22,0,5.842976,0,0,30.01288,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-23,0,5.775162,0,0,29.57412,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-24,0,5.78096,0,0,29.13507,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-25,0,5.637886,0,0,28.703175,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-26,0,5.637348,0,0,28.27131,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-27,0,5.927041,0,0,27.824955,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-28,0,6.031289,0,0,27.37339,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-29,0,5.170907,0,0,26.964845,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-30,0,5.695427,0,0,26.530075,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-01-31,0,6.16936,0,0,26.07161,Near-Dry,15.9005002975
-1.9388889994,13.3358679247,2000-02-01,0,5.96736,0,0,25.62324,Near-Dry,15.9005002975
