x_coord,y_coord,date,rain,evap,depth,scaled_depth,medianDepth,Condition,area_ha
-0.989342859,13.0671524761,2000-04-20,0,6.919562,0,0,1.029281,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-04-21,0,6.950486,0,0,0.531757,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-04-22,0,7.465158,0,0,0.836574,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-04-23,0,7.424081,0,0,0.65487,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-04-24,0,7.07251,0,0,0.1512446,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-04-25,0,7.083383,0,0,0.45756755,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-04-26,0,7.302058,0,0,0.4436156,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-04-27,0,6.874374,0,0,3.2426125,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-04-28,0,7.373339,0,0,2.7239455,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-04-29,8.793822,7.218696,0.02415211,1.2076055,3.194667,Alert,45.0393981934
-0.989342859,13.0671524761,2000-04-30,0,6.585319,0.01456679,0.7283395,3.109573,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-01,5.171429,6.352825,0.02542658,1.271329,3.031576,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-02,2.237416,6.657326,0.02451423,1.2257115,3.5098425,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-03,1.149807,6.476709,0.01953156,0.976578,3.036007,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-04,0,6.752265,0.009779299,0.48896495,2.548394,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-05,1,7.566195,0.003121621,0.15608105,3.8012405,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-06,0,7.144758,0,0,3.860662,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-05-07,6.590733,6.730266,0.01602973,0.8014865,3.749015,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-08,1,6.964142,0.009974102,0.4987051,7.144655,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-09,0,6.946775,2.732736e-05,0.001366368,6.647315,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-05-10,2,6.7521,0,0,6.15971,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-05-11,0,6.933951,0,0,5.66301,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-05-12,0.8555984,7.378954,0,0,5.144065,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-05-13,0,7.188239,0,0,4.634652,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-05-14,0,7.144316,0,0,4.127436,Near-Dry,45.0393981934
-0.989342859,13.0671524761,2000-05-15,13.44633,7.083056,0.04247216,2.123608,4.804776,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-16,0.4277992,6.829925,0.03431429,1.7157145,4.680741,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-17,0,6.651923,0.02466237,1.2331185,4.1981445,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-18,0.0942085,6.819522,0.01521106,0.760553,4.2062215,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-19,0,5.907556,0.006303508,0.3151754,3.7608435,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-20,4.101158,6.731049,0.01260191,0.6300955,3.5550965,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-21,10.30811,6.275991,0.04361533,2.1807665,3.1596815,Watch,45.0393981934
-0.989342859,13.0671524761,2000-05-22,0,6.042778,0.03457256,1.728628,2.8122185,Watch,45.0393981934
-0.989342859,13.0671524761,2000-05-23,0,6.308319,0.02526424,1.263212,2.941562,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-24,5.77915,6.504588,0.03834756,1.917378,3.0094555,Watch,45.0393981934
-0.989342859,13.0671524761,2000-05-25,0,6.162848,0.02918471,1.4592355,2.551313,Watch,45.0393981934
-0.989342859,13.0671524761,2000-05-26,0,7.079541,0.01910517,0.9552585,2.413495,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-27,6.804633,6.177857,0.03652334,1.826167,4.6247305,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-28,8.370656,6.467642,0.05977254,2.988627,4.151349,Watch,45.0393981934
-0.989342859,13.0671524761,2000-05-29,0,6.83709,0.04993545,2.4967725,5.682275,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-30,0,6.94677,0.03998868,1.999434,5.184935,Alert,45.0393981934
-0.989342859,13.0671524761,2000-05-31,0.7675676,6.67276,0.03331597,1.6657985,5.065505,Alert,45.0393981934
-0.989342859,13.0671524761,2000-06-01,46.32819,6.559778,0.2048307,10.241535,5.792135,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-02,1,5.763088,0.1999761,9.998805,5.91249,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-03,1.346718,6.627604,0.1956122,9.78061,5.43111,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-04,16.23243,6.193731,0.2498632,12.49316,5.59803,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-05,0,5.925655,0.2409375,12.046875,6.38929,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-06,17.18842,5.900894,0.2992178,14.96089,6.44573,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-07,0,6.484415,0.2897334,14.48667,6.66461,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-08,0,6.22603,0.2805074,14.02537,6.619735,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-09,0,5.801845,0.2717056,13.58528,6.179645,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-10,0,6.003276,0.2627023,13.135115,5.59708,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-11,0,6.009655,0.2536926,12.68463,6.213045,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-12,0.4648649,6.211018,0.2462985,12.314925,6.50821,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-13,0,6.104414,0.2371941,11.859705,6.15277,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-14,5,5.81583,0.2479209,12.396045,7.378275,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-15,1.346718,6.580362,0.2436042,12.18021,7.27532,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-16,0,5.99458,0.2346096,11.73048,8.19671,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-17,15.32124,6.829104,0.2846638,14.23319,9.04649,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-18,0,6.438224,0.2752256,13.76128,8.75582,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-19,27.98764,5.892282,0.3757235,18.786175,8.31972,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-20,0,6.399482,0.366324,18.3162,9.811785,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-21,2.018533,5.879919,0.3653336,18.26668,9.36779,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-22,1,5.561621,0.3606805,18.034025,10.471565,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-23,15.50888,5.827228,0.41247,20.6235,9.588843,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-24,0,5.957343,0.4035126,20.17563,13.79159,Good,45.0393981934
-0.989342859,13.0671524761,2000-06-25,0,5.561621,0.394951,19.74755,13.36351,Good,45.0393981934
