admin2,indicator,choice,value,context
kadiogo,location_sanitation_facility,lat_prive,0.4715322434696862,bfa_2020
kadiogo,location_sanitation_facility,lat_privep,0.4621907456685421,bfa_2020
kenedougou,location_sanitation_facility,dal_zonep,0.04896485680295873,bfa_2020
kenedougou,location_sanitation_facility,lat_prive,0.43819184740371847,bfa_2020
kenedougou,location_sanitation_facility,lat_privep,0.3753480885468346,bfa_2020
kenedougou,location_sanitation_facility,lat_publiq,0.1374952072464883,bfa_2020
komonjdjari,location_sanitation_facility,dal_eau,6.229202674321966e-4,bfa_2020
komonjdjari,location_sanitation_facility,dal_precis,0.01637659896651024,bfa_2020
komonjdjari,location_sanitation_facility,dal_zonep,0.3491562524788052,bfa_2020
komonjdjari,location_sanitation_facility,dal_zonep_am,0.05481060564325991,bfa_2020
komonjdjari,location_sanitation_facility,lat_prive,0.44266407385407364,bfa_2020
komonjdjari,location_sanitation_facility,lat_privep,0.07173559854036292,bfa_2020
komonjdjari,location_sanitation_facility,lat_publiq,0.06463395024955597,bfa_2020
kompienga,location_sanitation_facility,dal_eau,0.02232394186078549,bfa_2020
kompienga,location_sanitation_facility,dal_precis,0.00994165515167694,bfa_2020
kompienga,location_sanitation_facility,dal_zonep,0.324245373726499,bfa_2020
kompienga,location_sanitation_facility,dal_zonep_am,0.02232394186078549,bfa_2020
kompienga,location_sanitation_facility,lat_prive,0.5410757240043643,bfa_2020
kompienga,location_sanitation_facility,lat_privep,0.06526644512934861,bfa_2020
kompienga,location_sanitation_facility,lat_publiq,0.01482291826654016,bfa_2020
kossi,location_sanitation_facility,dal_eau,5.732082043349662e-4,bfa_2020
kossi,location_sanitation_facility,dal_precis,0.00969071374074165,bfa_2020
kossi,location_sanitation_facility,dal_zonep,0.1947658984934785,bfa_2020
kossi,location_sanitation_facility,dal_zonep_am,0.0804570041019521,bfa_2020
kossi,location_sanitation_facility,lat_prive,0.46272948781017303,bfa_2020
kossi,location_sanitation_facility,lat_privep,0.22223005276024135,bfa_2020
kossi,location_sanitation_facility,lat_publiq,0.015210541303862337,bfa_2020
kossi,location_sanitation_facility,toilette,0.014343093585216059,bfa_2020
koulpelogo,location_sanitation_facility,dal_precis,0.03341572820826839,bfa_2020
koulpelogo,location_sanitation_facility,dal_zonep,0.5743294977204424,bfa_2020
koulpelogo,location_sanitation_facility,dal_zonep_am,0.0028551502337828766,bfa_2020
koulpelogo,location_sanitation_facility,lat_prive,0.16422349080755905,bfa_2020
koulpelogo,location_sanitation_facility,lat_privep,0.03627087844205126,bfa_2020
koulpelogo,location_sanitation_facility,lat_publiq,0.18890525458789603,bfa_2020
kouritenga,location_sanitation_facility,dal_eau,0.03554746401065934,bfa_2020
kouritenga,location_sanitation_facility,dal_zonep,0.31286025638692877,bfa_2020
kouritenga,location_sanitation_facility,dal_zonep_am,0.17793119225388593,bfa_2020
kouritenga,location_sanitation_facility,lat_prive,0.36905774111447226,bfa_2020
kouritenga,location_sanitation_facility,lat_privep,0.036365558518313135,bfa_2020
kouritenga,location_sanitation_facility,lat_publiq,0.06823778771574063,bfa_2020
kourweogo,location_sanitation_facility,dal_zonep,0.5664324777058797,bfa_2020
kourweogo,location_sanitation_facility,dal_zonep_am,0.02667027565535034,bfa_2020
kourweogo,location_sanitation_facility,lat_prive,0.24280244358304012,bfa_2020
kourweogo,location_sanitation_facility,lat_privep,0.16409480305572993,bfa_2020
leraba,location_sanitation_facility,dal_zonep,0.125,bfa_2020
leraba,location_sanitation_facility,lat_prive,0.625,bfa_2020
leraba,location_sanitation_facility,lat_privep,0.25,bfa_2020
loroum,location_sanitation_facility,dal_zonep,0.15414020710258178,bfa_2020
loroum,location_sanitation_facility,dal_zonep_am,0.10391774758494803,bfa_2020
loroum,location_sanitation_facility,lat_prive,0.5755406974297806,bfa_2020
loroum,location_sanitation_facility,lat_privep,0.11289335595268231,bfa_2020
loroum,location_sanitation_facility,lat_publiq,0.0535079919300073,bfa_2020
mouhoun,location_sanitation_facility,dal_eau,0.01625340856246042,bfa_2020
mouhoun,location_sanitation_facility,dal_precis,0.010604641073525866,bfa_2020
mouhoun,location_sanitation_facility,dal_zonep,0.3052110955977163,bfa_2020
mouhoun,location_sanitation_facility,dal_zonep_am,0.031118013574345824,bfa_2020
mouhoun,location_sanitation_facility,lat_prive,0.3487361728320753,bfa_2020
mouhoun,location_sanitation_facility,lat_privep,0.1524679745183306,bfa_2020
mouhoun,location_sanitation_facility,lat_publiq,0.05206289411743292,bfa_2020
mouhoun,location_sanitation_facility,nsp,0.007432302505942703,bfa_2020
mouhoun,location_sanitation_facility,toilette,0.07611349721816997,bfa_2020
nahouri,location_sanitation_facility,dal_precis,0.09984473801556756,bfa_2020
nahouri,location_sanitation_facility,dal_zonep,0.25790290852549647,bfa_2020
nahouri,location_sanitation_facility,dal_zonep_am,0.13145637211755334,bfa_2020
nahouri,location_sanitation_facility,lat_prive,0.3527378108314538,bfa_2020
nahouri,location_sanitation_facility,lat_privep,0.06322326820397155,bfa_2020
nahouri,location_sanitation_facility,lat_publiq,0.09483490230595731,bfa_2020
namentenga,location_sanitation_facility,dal_eau,0.01295765851880989,bfa_2020
namentenga,location_sanitation_facility,dal_zonep,0.3430813502537368,bfa_2020
namentenga,location_sanitation_facility,dal_zonep_am,0.019970791151362948,bfa_2020
namentenga,location_sanitation_facility,lat_prive,0.26013857019948616,bfa_2020
namentenga,location_sanitation_facility,lat_privep,0.3284177151665411,bfa_2020
namentenga,location_sanitation_facility,lat_publiq,0.03543391471006306,bfa_2020
nayala,location_sanitation_facility,dal_precis,0.030464437907588383,bfa_2020
nayala,location_sanitation_facility,dal_zonep,0.3420282310998313,bfa_2020
nayala,location_sanitation_facility,dal_zonep_am,0.01451374569509651,bfa_2020
nayala,location_sanitation_facility,lat_prive,0.3502217617050486,bfa_2020
nayala,location_sanitation_facility,lat_privep,0.16328127749869664,bfa_2020
nayala,location_sanitation_facility,lat_publiq,0.09135826354776533,bfa_2020
nayala,location_sanitation_facility,toilette,0.008132282545973124,bfa_2020
oubritenga,location_sanitation_facility,dal_eau,0.0015381041869797516,bfa_2020
oubritenga,location_sanitation_facility,dal_zonep,0.32427695061868844,bfa_2020
oubritenga,location_sanitation_facility,dal_zonep_am,0.028301532395345698,bfa_2020
oubritenga,location_sanitation_facility,lat_prive,0.18520850449061152,bfa_2020
oubritenga,location_sanitation_facility,lat_privep,0.4141943486053737,bfa_2020
oubritenga,location_sanitation_facility,lat_publiq,0.04648055970300097,bfa_2020
oudalan,location_sanitation_facility,dal_eau,0.003554132051759133,bfa_2020
oudalan,location_sanitation_facility,dal_precis,0.021550112874708434,bfa_2020
oudalan,location_sanitation_facility,dal_zonep,0.24459404943228522,bfa_2020
oudalan,location_sanitation_facility,dal_zonep_am,0.03704579238377373,bfa_2020
oudalan,location_sanitation_facility,lat_prive,0.43555662943302603,bfa_2020
oudalan,location_sanitation_facility,lat_privep,0.19847565075211832,bfa_2020
oudalan,location_sanitation_facility,lat_publiq,0.0581382811092138,bfa_2020
oudalan,location_sanitation_facility,toilette,0.001085351963115237,bfa_2020
passore,location_sanitation_facility,dal_eau,0.035396432364116666,bfa_2020
passore,location_sanitation_facility,dal_precis,0.02807358410261794,bfa_2020
passore,location_sanitation_facility,dal_zonep,0.4947802024141855,bfa_2020
passore,location_sanitation_facility,dal_zonep_am,0.06250695385856624,bfa_2020
passore,location_sanitation_facility,lat_prive,0.22383644328553737,bfa_2020
passore,location_sanitation_facility,lat_privep,0.1359718910857461,bfa_2020
passore,location_sanitation_facility,lat_publiq,0.01943449288923011,bfa_2020
poni,location_sanitation_facility,dal_zonep,0.4114236909735026,bfa_2020
poni,location_sanitation_facility,dal_zonep_am,0.05516638644185607,bfa_2020
poni,location_sanitation_facility,lat_prive,0.1996825476151051,bfa_2020
poni,location_sanitation_facility,lat_privep,0.21206546826783557,bfa_2020
poni,location_sanitation_facility,lat_publiq,0.12166190670170066,bfa_2020
sanguie,location_sanitation_facility,dal_eau,0.10754089718438051,bfa_2020
sanguie,location_sanitation_facility,dal_precis,0.033471880002399826,bfa_2020
sanguie,location_sanitation_facility,dal_zonep,0.39389907789745326,bfa_2020
sanguie,location_sanitation_facility,dal_zonep_am,0.05960576117623076,bfa_2020
sanguie,location_sanitation_facility,lat_prive,0.18415646353648837,bfa_2020
sanguie,location_sanitation_facility,lat_privep,0.16570668327877747,bfa_2020
sanguie,location_sanitation_facility,lat_publiq,0.05561923692426979,bfa_2020
sanmatenga,location_sanitation_facility,autre,0.0029535332851759345,bfa_2020
sanmatenga,location_sanitation_facility,dal_precis,0.0037154687378638906,bfa_2020
sanmatenga,location_sanitation_facility,dal_zonep,0.22936346598054538,bfa_2020
sanmatenga,location_sanitation_facility,dal_zonep_am,0.06774535207817216,bfa_2020
sanmatenga,location_sanitation_facility,lat_prive,0.2579294720976106,bfa_2020
sanmatenga,location_sanitation_facility,lat_privep,0.23818511318256652,bfa_2020
sanmatenga,location_sanitation_facility,lat_publiq,0.20010759463806554,bfa_2020
seno,location_sanitation_facility,dal_eau,0.023281294369007582,bfa_2020
seno,location_sanitation_facility,dal_precis,0.005966393506706151,bfa_2020
seno,location_sanitation_facility,dal_zonep,0.21188823165321055,bfa_2020
seno,location_sanitation_facility,dal_zonep_am,0.05623819395430192,bfa_2020
seno,location_sanitation_facility,lat_prive,0.5340989924958125,bfa_2020
seno,location_sanitation_facility,lat_privep,0.15279723326417058,bfa_2020
seno,location_sanitation_facility,lat_publiq,0.01572966075679079,bfa_2020
sissili,location_sanitation_facility,dal_precis,0.25,bfa_2020
sissili,location_sanitation_facility,lat_prive,0.3144647500286527,bfa_2020
sissili,location_sanitation_facility,lat_privep,0.09276762498567365,bfa_2020
sissili,location_sanitation_facility,lat_publiq,0.34276762498567365,bfa_2020
soum,location_sanitation_facility,dal_eau,0.017210509142813038,bfa_2020
soum,location_sanitation_facility,dal_precis,0.008690267270658938,bfa_2020
soum,location_sanitation_facility,dal_zonep,0.1507794319335697,bfa_2020
soum,location_sanitation_facility,dal_zonep_am,0.04694578260954118,bfa_2020
soum,location_sanitation_facility,lat_prive,0.5678066940738795,bfa_2020
soum,location_sanitation_facility,lat_privep,0.20856731496953748,bfa_2020
sourou,location_sanitation_facility,dal_precis,0.016312005436230785,bfa_2020
sourou,location_sanitation_facility,dal_zonep,0.18000233756739598,bfa_2020
sourou,location_sanitation_facility,dal_zonep_am,0.09258504743861588,bfa_2020
sourou,location_sanitation_facility,lat_prive,0.4718266710491924,bfa_2020
sourou,location_sanitation_facility,lat_privep,0.23458405849782357,bfa_2020
sourou,location_sanitation_facility,lat_publiq,0.00468988001074135,bfa_2020
tapoa,location_sanitation_facility,dal_eau,0.03395471815488674,bfa_2020
tapoa,location_sanitation_facility,dal_precis,0.006189123412595711,bfa_2020
tapoa,location_sanitation_facility,dal_zonep,0.520067445827052,bfa_2020
tapoa,location_sanitation_facility,dal_zonep_am,0.018395955406845365,bfa_2020
tapoa,location_sanitation_facility,lat_prive,0.2933556599799595,bfa_2020
tapoa,location_sanitation_facility,lat_privep,0.128012219973804,bfa_2020
tapoa,location_sanitation_facility,lat_publiq,2.487724485678383e-5,bfa_2020
tuy,location_sanitation_facility,dal_zonep,0.43610536072230305,bfa_2020
tuy,location_sanitation_facility,lat_prive,0.0675333920710471,bfa_2020
tuy,location_sanitation_facility,lat_privep,0.30739686643242903,bfa_2020
tuy,location_sanitation_facility,lat_publiq,0.18896438077422095,bfa_2020
yagha,location_sanitation_facility,dal_eau,0.04886678807161092,bfa_2020
yagha,location_sanitation_facility,dal_precis,0.002172329458986253,bfa_2020
yagha,location_sanitation_facility,dal_zonep,0.22365069913626642,bfa_2020
yagha,location_sanitation_facility,dal_zonep_am,0.08549091217881516,bfa_2020
yagha,location_sanitation_facility,lat_prive,0.4278879320465806,bfa_2020
yagha,location_sanitation_facility,lat_privep,0.07818238175599546,bfa_2020
yagha,location_sanitation_facility,lat_publiq,0.13374895735174525,bfa_2020
yatenga,location_sanitation_facility,autre,0.006691388846764885,bfa_2020
yatenga,location_sanitation_facility,dal_precis,0.02489626960098295,bfa_2020
yatenga,location_sanitation_facility,dal_zonep,0.14193122749333026,bfa_2020
yatenga,location_sanitation_facility,dal_zonep_am,0.04119580439265259,bfa_2020
yatenga,location_sanitation_facility,lat_prive,0.4762502306194479,bfa_2020
yatenga,location_sanitation_facility,lat_privep,0.1821550119125795,bfa_2020
yatenga,location_sanitation_facility,lat_publiq,0.11997387778016677,bfa_2020
yatenga,location_sanitation_facility,nsp,0.006906189354075228,bfa_2020
ziro,location_sanitation_facility,dal_precis,0.03276753597445128,bfa_2020
ziro,location_sanitation_facility,dal_zonep,0.5560153439646773,bfa_2020
ziro,location_sanitation_facility,dal_zonep_am,0.012582902427503524,bfa_2020
ziro,location_sanitation_facility,lat_prive,0.2751658048550071,bfa_2020
ziro,location_sanitation_facility,lat_publiq,0.12346841277836088,bfa_2020
zondoma,location_sanitation_facility,dal_eau,0.013630980548646551,bfa_2020
zondoma,location_sanitation_facility,dal_precis,0.005541782856624601,bfa_2020
zondoma,location_sanitation_facility,dal_zonep,0.23713124827572774,bfa_2020
zondoma,location_sanitation_facility,dal_zonep_am,0.04688167768839416,bfa_2020
zondoma,location_sanitation_facility,lat_prive,0.41828271866206485,bfa_2020
zondoma,location_sanitation_facility,lat_privep,0.2649006114198956,bfa_2020
zondoma,location_sanitation_facility,lat_publiq,0.013630980548646551,bfa_2020
zoundweogo,location_sanitation_facility,dal_precis,0.09289151275772253,bfa_2020
zoundweogo,location_sanitation_facility,dal_zonep,0.1589727487469953,bfa_2020
zoundweogo,location_sanitation_facility,dal_zonep_am,0.04008745334827614,bfa_2020
zoundweogo,location_sanitation_facility,lat_prive,0.3870725148674351,bfa_2020
zoundweogo,location_sanitation_facility,lat_privep,0.052804059409446394,bfa_2020
zoundweogo,location_sanitation_facility,lat_publiq,0.26817171087012454,bfa_2020
bale,type_of_sanitation_facility,dal,0.23792515677127873,bfa_2020
bale,type_of_sanitation_facility,lat_NA,0.003279133334877275,bfa_2020
bale,type_of_sanitation_facility,lat_non,0.30957918788689415,bfa_2020
bale,type_of_sanitation_facility,lat_oui,0.4492165220069498,bfa_2020
bam,type_of_sanitation_facility,dal,0.24614869230880052,bfa_2020
bam,type_of_sanitation_facility,lat_NA,0.001542308614253974,bfa_2020
bam,type_of_sanitation_facility,lat_non,0.27032553592833253,bfa_2020
bam,type_of_sanitation_facility,lat_oui,0.481983463148613,bfa_2020
banwa,type_of_sanitation_facility,dal,0.22924936258148623,bfa_2020
banwa,type_of_sanitation_facility,lat_NA,0.04578788535722876,bfa_2020
banwa,type_of_sanitation_facility,lat_non,0.3141795608107505,bfa_2020
banwa,type_of_sanitation_facility,lat_oui,0.4107831912505345,bfa_2020
bazega,type_of_sanitation_facility,dal,0.43715258561386156,bfa_2020
bazega,type_of_sanitation_facility,lat_non,0.22952312740530986,bfa_2020
bazega,type_of_sanitation_facility,lat_oui,0.3333242869808286,bfa_2020
bougouriba,type_of_sanitation_facility,dal,0.3598876583349002,bfa_2020
bougouriba,type_of_sanitation_facility,lat_non,0.38919475208294163,bfa_2020
bougouriba,type_of_sanitation_facility,lat_oui,0.2509175895821582,bfa_2020
boulgou,type_of_sanitation_facility,dal,0.37053782698589643,bfa_2020
boulgou,type_of_sanitation_facility,lat_non,0.13685140505618218,bfa_2020
boulgou,type_of_sanitation_facility,lat_oui,0.4926107679579213,bfa_2020
boulkiemde,type_of_sanitation_facility,dal,0.315709930698417,bfa_2020
boulkiemde,type_of_sanitation_facility,lat_NA,0.02469711373498949,bfa_2020
boulkiemde,type_of_sanitation_facility,lat_non,0.14911367794506772,bfa_2020
boulkiemde,type_of_sanitation_facility,lat_oui,0.5104792776215258,bfa_2020
comoe,type_of_sanitation_facility,dal,0.1580475856378139,bfa_2020
comoe,type_of_sanitation_facility,lat_NA,0.013660692888339255,bfa_2020
comoe,type_of_sanitation_facility,lat_non,0.28245496496081685,bfa_2020
comoe,type_of_sanitation_facility,lat_oui,0.54583675651303,bfa_2020
ganzourgou,type_of_sanitation_facility,dal,0.3400116924727406,bfa_2020
ganzourgou,type_of_sanitation_facility,lat_NA,9.435264230061306e-4,bfa_2020
ganzourgou,type_of_sanitation_facility,lat_non,0.1123782485260455,bfa_2020
ganzourgou,type_of_sanitation_facility,lat_oui,0.5466665325782077,bfa_2020
gnagna,type_of_sanitation_facility,dal,0.5107768739109118,bfa_2020
gnagna,type_of_sanitation_facility,lat_non,0.22653505997341947,bfa_2020
gnagna,type_of_sanitation_facility,lat_oui,0.2626880661156687,bfa_2020
gourma,type_of_sanitation_facility,dal,0.3693263247742883,bfa_2020
gourma,type_of_sanitation_facility,lat_NA,0.006136575843433313,bfa_2020
gourma,type_of_sanitation_facility,lat_non,0.2793796229678845,bfa_2020
gourma,type_of_sanitation_facility,lat_nsp,0.0064955208681417775,bfa_2020
gourma,type_of_sanitation_facility,lat_oui,0.3386619555462521,bfa_2020
houet,type_of_sanitation_facility,dal,0.10745939120903682,bfa_2020
houet,type_of_sanitation_facility,lat_non,0.2596102274439253,bfa_2020
houet,type_of_sanitation_facility,lat_oui,0.6329303813470378,bfa_2020
ioba,type_of_sanitation_facility,dal,0.7330163781478267,bfa_2020
ioba,type_of_sanitation_facility,lat_non,0.1458024206190134,bfa_2020
ioba,type_of_sanitation_facility,lat_oui,0.12118120123315991,bfa_2020
kadiogo,type_of_sanitation_facility,dal,0.06627701086177185,bfa_2020
kadiogo,type_of_sanitation_facility,lat_non,0.06055963746185855,bfa_2020
kadiogo,type_of_sanitation_facility,lat_oui,0.8731633516763697,bfa_2020
kenedougou,type_of_sanitation_facility,dal,0.04896485680295873,bfa_2020
kenedougou,type_of_sanitation_facility,lat_non,0.28334305777664054,bfa_2020
kenedougou,type_of_sanitation_facility,lat_oui,0.6676920854204008,bfa_2020
komonjdjari,type_of_sanitation_facility,dal,0.4209663773560076,bfa_2020
komonjdjari,type_of_sanitation_facility,lat_non,0.3312679264648938,bfa_2020
komonjdjari,type_of_sanitation_facility,lat_oui,0.24776569617909877,bfa_2020
kompienga,type_of_sanitation_facility,dal,0.3788349125997469,bfa_2020
kompienga,type_of_sanitation_facility,lat_non,0.40590951795597474,bfa_2020
kompienga,type_of_sanitation_facility,lat_oui,0.21525556944427837,bfa_2020
kossi,type_of_sanitation_facility,dal,0.2854868245405072,bfa_2020
kossi,type_of_sanitation_facility,lat_NA,0.014343093585216059,bfa_2020
kossi,type_of_sanitation_facility,lat_non,0.328131196457641,bfa_2020
kossi,type_of_sanitation_facility,lat_oui,0.37203888541663577,bfa_2020
koulpelogo,type_of_sanitation_facility,dal,0.6106003761624937,bfa_2020
koulpelogo,type_of_sanitation_facility,lat_non,0.06778317316113107,bfa_2020
koulpelogo,type_of_sanitation_facility,lat_oui,0.3216164506763753,bfa_2020
kouritenga,type_of_sanitation_facility,dal,0.526338912651474,bfa_2020
kouritenga,type_of_sanitation_facility,lat_NA,5.812943049245974e-4,bfa_2020
kouritenga,type_of_sanitation_facility,lat_non,0.10230858052742534,bfa_2020
kouritenga,type_of_sanitation_facility,lat_nsp,0.03113390977399176,bfa_2020
kouritenga,type_of_sanitation_facility,lat_oui,0.33963730274218434,bfa_2020
kourweogo,type_of_sanitation_facility,dal,0.59310275336123,bfa_2020
kourweogo,type_of_sanitation_facility,lat_non,0.1571509293851726,bfa_2020
kourweogo,type_of_sanitation_facility,lat_oui,0.24974631725359744,bfa_2020
leraba,type_of_sanitation_facility,dal,0.125,bfa_2020
leraba,type_of_sanitation_facility,lat_non,0.625,bfa_2020
leraba,type_of_sanitation_facility,lat_oui,0.25,bfa_2020
loroum,type_of_sanitation_facility,dal,0.25805795468752984,bfa_2020
loroum,type_of_sanitation_facility,lat_non,0.32920702512810335,bfa_2020
loroum,type_of_sanitation_facility,lat_oui,0.4127350201843669,bfa_2020
mouhoun,type_of_sanitation_facility,dal,0.3659066880022286,bfa_2020
mouhoun,type_of_sanitation_facility,lat_NA,0.08806556209387666,bfa_2020
mouhoun,type_of_sanitation_facility,lat_non,0.27316057794102844,bfa_2020
mouhoun,type_of_sanitation_facility,lat_oui,0.27286717196286636,bfa_2020
nahouri,type_of_sanitation_facility,dal,0.48920401865861735,bfa_2020
nahouri,type_of_sanitation_facility,lat_non,0.0682331039135818,bfa_2020
nahouri,type_of_sanitation_facility,lat_oui,0.4425628774278008,bfa_2020
namentenga,type_of_sanitation_facility,dal,0.37600979992390965,bfa_2020
namentenga,type_of_sanitation_facility,lat_non,0.20641629285154098,bfa_2020
namentenga,type_of_sanitation_facility,lat_oui,0.41757390722454935,bfa_2020
nayala,type_of_sanitation_facility,dal,0.38700641470251623,bfa_2020
nayala,type_of_sanitation_facility,lat_NA,0.02314913960761463,bfa_2020
nayala,type_of_sanitation_facility,lat_non,0.2618819994732714,bfa_2020
nayala,type_of_sanitation_facility,lat_nsp,0.004946007899190942,bfa_2020
nayala,type_of_sanitation_facility,lat_oui,0.32301643831740673,bfa_2020
oubritenga,type_of_sanitation_facility,dal,0.35411658720101385,bfa_2020
oubritenga,type_of_sanitation_facility,lat_non,0.12609626809658012,bfa_2020
oubritenga,type_of_sanitation_facility,lat_nsp,1.1479052661384149e-4,bfa_2020
oubritenga,type_of_sanitation_facility,lat_oui,0.5196723541757923,bfa_2020
oudalan,type_of_sanitation_facility,dal,0.3067440867425265,bfa_2020
oudalan,type_of_sanitation_facility,lat_NA,0.001085351963115237,bfa_2020
oudalan,type_of_sanitation_facility,lat_non,0.3379204115878024,bfa_2020
oudalan,type_of_sanitation_facility,lat_oui,0.3542501497065558,bfa_2020
passore,type_of_sanitation_facility,dal,0.6207571727394864,bfa_2020
passore,type_of_sanitation_facility,lat_non,0.1199739091769862,bfa_2020
passore,type_of_sanitation_facility,lat_oui,0.25926891808352737,bfa_2020
poni,type_of_sanitation_facility,dal,0.4665900774153587,bfa_2020
poni,type_of_sanitation_facility,lat_non,0.21373565750687068,bfa_2020
poni,type_of_sanitation_facility,lat_oui,0.31967426507777064,bfa_2020
sanguie,type_of_sanitation_facility,dal,0.5945176162604644,bfa_2020
sanguie,type_of_sanitation_facility,lat_non,0.18361190846063666,bfa_2020
sanguie,type_of_sanitation_facility,lat_oui,0.22187047527889894,bfa_2020
sanmatenga,type_of_sanitation_facility,dal,0.30171541331245033,bfa_2020
sanmatenga,type_of_sanitation_facility,lat_non,0.23183225646471894,bfa_2020
sanmatenga,type_of_sanitation_facility,lat_oui,0.4664523302228307,bfa_2020
seno,type_of_sanitation_facility,dal,0.2973741134832262,bfa_2020
seno,type_of_sanitation_facility,lat_NA,0.0014915983766765378,bfa_2020
seno,type_of_sanitation_facility,lat_non,0.2883054253550659,bfa_2020
seno,type_of_sanitation_facility,lat_oui,0.41282886278503134,bfa_2020
sissili,type_of_sanitation_facility,dal,0.25,bfa_2020
sissili,type_of_sanitation_facility,lat_non,0.34276762498567365,bfa_2020
sissili,type_of_sanitation_facility,lat_oui,0.40723237501432635,bfa_2020
soum,type_of_sanitation_facility,dal,0.22362599095658287,bfa_2020
soum,type_of_sanitation_facility,lat_non,0.3067928088469875,bfa_2020
soum,type_of_sanitation_facility,lat_oui,0.46958120019642957,bfa_2020
sourou,type_of_sanitation_facility,dal,0.28889939044224267,bfa_2020
sourou,type_of_sanitation_facility,lat_non,0.29636060297841454,bfa_2020
sourou,type_of_sanitation_facility,lat_oui,0.4147400065793428,bfa_2020
tapoa,type_of_sanitation_facility,dal,0.5786072428013798,bfa_2020
tapoa,type_of_sanitation_facility,lat_non,0.17674660809396484,bfa_2020
tapoa,type_of_sanitation_facility,lat_oui,0.24464614910465543,bfa_2020
tuy,type_of_sanitation_facility,dal,0.43610536072230305,bfa_2020
tuy,type_of_sanitation_facility,lat_non,0.2523391982242965,bfa_2020
tuy,type_of_sanitation_facility,lat_oui,0.31155544105340055,bfa_2020
yagha,type_of_sanitation_facility,dal,0.36018072884567875,bfa_2020
yagha,type_of_sanitation_facility,lat_NA,2.4843708891072563e-4,bfa_2020
yagha,type_of_sanitation_facility,lat_non,0.18710716828461701,bfa_2020
yagha,type_of_sanitation_facility,lat_oui,0.45246366578079356,bfa_2020
yatenga,type_of_sanitation_facility,dal,0.21089090708794014,bfa_2020
yatenga,type_of_sanitation_facility,lat_NA,5.22613491797389e-4,bfa_2020
yatenga,type_of_sanitation_facility,lat_non,0.25394307238276237,bfa_2020
yatenga,type_of_sanitation_facility,lat_oui,0.5346434070375,bfa_2020
ziro,type_of_sanitation_facility,dal,0.6013657823666321,bfa_2020
ziro,type_of_sanitation_facility,lat_non,0.22981536645305226,bfa_2020
ziro,type_of_sanitation_facility,lat_oui,0.16881885118031567,bfa_2020
zondoma,type_of_sanitation_facility,dal,0.30318568936939305,bfa_2020
zondoma,type_of_sanitation_facility,lat_non,0.22670057806692737,bfa_2020
zondoma,type_of_sanitation_facility,lat_oui,0.47011373256367966,bfa_2020
zoundweogo,type_of_sanitation_facility,dal,0.291951714852994,bfa_2020
zoundweogo,type_of_sanitation_facility,lat_NA,0.009596144117849375,bfa_2020
zoundweogo,type_of_sanitation_facility,lat_non,0.2736267350215034,bfa_2020
zoundweogo,type_of_sanitation_facility,lat_oui,0.4248254060076533,bfa_2020
bale,prob_access_water,attente_longue,0.5082219272644325,bfa_2020
bale,prob_access_water,distance_eau,0.3806138112886012,bfa_2020
bale,prob_access_water,pas_resc_eau,0.11116426144696623,bfa_2020
bam,prob_access_water,attente_longue,0.6787065893721201,bfa_2020
bam,prob_access_water,cert_group,0.010476360276716577,bfa_2020
bam,prob_access_water,distance_eau,0.05990841771351841,bfa_2020
bam,prob_access_water,eau_indispo,0.021185347802768224,bfa_2020
bam,prob_access_water,manque_finance,0.008790804308791436,bfa_2020
bam,prob_access_water,manque_recipien,0.08588114736948,bfa_2020
bam,prob_access_water,pas_resc_eau,0.025199445516346973,bfa_2020
bam,prob_access_water,qualite_eau,0.035515467588406284,bfa_2020
bam,prob_access_water,rout_difficile,0.01984887077923451,bfa_2020
bam,prob_access_water,srce_ferme,0.05448754927261745,bfa_2020
banwa,prob_access_water,attente_longue,0.1598746225503097,bfa_2020
banwa,prob_access_water,distance_eau,0.1598746225503097,bfa_2020
banwa,prob_access_water,manque_finance,0.07993731127515485,bfa_2020
banwa,prob_access_water,pas_resc_eau,0.220219410536958,bfa_2020
banwa,prob_access_water,qualite_eau,0.1598746225503097,bfa_2020
banwa,prob_access_water,srce_ferme,0.220219410536958,bfa_2020
bazega,prob_access_water,attente_longue,0.6014555592868699,bfa_2020
bazega,prob_access_water,distance_eau,0.16553952845421938,bfa_2020
bazega,prob_access_water,pas_resc_eau,0.06541547244347852,bfa_2020
bazega,prob_access_water,qualite_eau,0.10217396737195371,bfa_2020
bazega,prob_access_water,srce_ferme,0.06541547244347852,bfa_2020
bougouriba,prob_access_water,attente_longue,0.09900791085447175,bfa_2020
bougouriba,prob_access_water,distance_eau,0.201322785527371,bfa_2020
bougouriba,prob_access_water,manque_finance,0.201322785527371,bfa_2020
bougouriba,prob_access_water,manque_recipien,0.09900791085447175,bfa_2020
bougouriba,prob_access_water,pas_resc_eau,0.09900791085447175,bfa_2020
bougouriba,prob_access_water,qualite_eau,0.201322785527371,bfa_2020
bougouriba,prob_access_water,srce_ferme,0.09900791085447175,bfa_2020
boulgou,prob_access_water,attente_longue,0.4664882400943658,bfa_2020
boulgou,prob_access_water,distance_eau,0.5335117599056343,bfa_2020
boulkiemde,prob_access_water,attente_longue,0.504387592334062,bfa_2020
boulkiemde,prob_access_water,distance_eau,0.18511963752373237,bfa_2020
boulkiemde,prob_access_water,manque_finance,0.07550671213942098,bfa_2020
boulkiemde,prob_access_water,manque_recipien,0.07980810016782516,bfa_2020
